text	topic	parent_L1
It is a subdivision of the Ministry of Industry, Mine and Trade, which was established in 1962 in cooperation with United Nations.	Government of Iran	Government by country
HispanTV has foreign journalists from Argentina, Chile, Honduras, Mexico, Nicaragua, Russia, Spain, and Venezuela.	Government of Iran	Government by country
A doctor, Yaser Rahmani–Rad, stated to Sky News that his network of doctors had previously estimated 20 to 30 thousand protest-related deaths, and at the time of the interview, published on 29 January, judged that the true value "could be higher".	Government of Iran	Government by country
Socially, the group was heterogeneous, including: Arab tribal settlers from Basra and Kufa Mawālī (clients of Arab tribes) Iranian converts and local elites integrated into the Abbasid military structure This composition reflects the broader social coalition that underpinned the Abbasid Revolution.	Government of Iran	Government by country
Implementation The representatives of the interim agreement parties announced that implementation of the interim agreement would begin on 20 January 2014.	Government of Iran	Government by country
The other candidate for the post of deputy speaker was Mohammad-Hassan Aboutorabi Fard, a representative from Qazvin who became the second deputy speaker with 173 votes.	Government of Iran	Government by country
Architecture The building has an area of about 9,600 square meters and 6,500 square meters of infrastructure built on three floors.	Government of Iran	Government by country
Mousavi Faraz's father was Seyyed-Akbar Havaei, who was a draper who encouraged his son to go to a hawzah.	Government of Iran	Government by country
Due to political problems with North Korea, freight from South Korea must currently be shipped by sea to the port of Vladivostok to access the route.	Government of Iran	Government by country
Mothers Riahi, Qaedi, the Zakipour family, Mothers Okhovat, Vatankhah, Rezaie Jahromi, Nader, Bazargan, Zargar, Mother and Father Mir Arab, Mothers Abkenari, Bazargan, Sadeqi, Jasm, Tonkaboni, and Mother Sarhaddi and her extended family continue to frequent and preserve this historic site.	Government of Iran	Government by country
Russia Ahmadinejad has moved to strengthen relations with Iran's northern neighbor Russia, setting up an office expressly dedicated to the purpose in October 2005.	Government of Iran	Government by country
He studied at Gorgan in 371/981, then in Nishapur, but he eventually made his home in Baghdad, where he studied under prominent scholars of his time.	Government of Iran	Government by country
Personal life Elham's spouse, Fatemeh Rajabi, is a journalist known for her support for Mahmoud Ahmadinejad and also for her fierce criticism of former-presidents Akbar Rafsanjani and Mohammad Khatami.	Government of Iran	Government by country
Poetry Although Bahār was a 20th-century poet, his poems are quite traditional and decidedly patriotic.	Government of Iran	Government by country
In Lebanon, Hezbollah marks the occasion by organizing a substantive military parade for the last week of each Ramadan.	Government of Iran	Government by country
According to the head of the vaccine production team at the SETAD, the results show that this vaccine also neutralizes the British mutated COVID-19 virus.	Government of Iran	Government by country
Prominent attendees included far right political activist David Duke, revisionist historical scholar Robert Faurisson and Haredi Rabbi and anti-Zionist activist Yisroel Dovid Weiss among others.	Government of Iran	Government by country
He then served as one of the 12 members of the Guardian Council of the Islamic Republic of Iran for eight years.	Government of Iran	Government by country
The Financial Times reported that such action could cause oil prices to surge beyond the recent 7–14% increases, possibly exceeding $100 to $150 per barrel.	Government of Iran	Government by country
In 2008, the then chief of Iran's judiciary, Mahmoud Hashemi Shahroudi, ordered a fresh investigation and did not sanction her execution ruling that her initial conviction (based as it was on a confession she made under duress) was unacceptable.	Government of Iran	Government by country
Initially, the organization was known as SAVAMA, and intended to replace SAVAK, Iran's intelligence agency during the rule of the Shah, but it is unclear how much continuity there is between the two organizations—while their role is similar, their underlying ideology is radically different.	Government of Iran	Government by country
Functions The Islamic Consultative Assembly holds the authority to legislate laws on all matters within the boundaries defined by the Constitution.	Government of Iran	Government by country
Nonetheless, the relation between the two countries remain tense, with Iran seeing Jordan's alliance with the West as a threat, and there being little economic cooperation between the two countries.	Government of Iran	Government by country
Mousavi's removal from his post at the academy has provoked outrage from his colleagues, with 27 of 30 faculty members threatening to resign in solidarity.	Government of Iran	Government by country
The most notable members of the family were: Abu'l-Abbas Ahmad ibn Muhammad ibn Musa ibn al-Hasan ibn al-Furat (died 904), chief fiscal minister of the caliphs al-Mu'tadid and al-Muktafi until his death.	Government of Iran	Government by country
(Persian: فهرست نمایندگان دوره چهارم مجلس خبرگان رهبری, romanized: Fehreste nâmâyandegân dore chahârom majles-e khobregân-e rahbari) consists of names of the members during the fourth term of the Assembly of Experts from 2006 to 2016.	Government of Iran	Government by country
Other standards to consider include allowing for interoperability: Railway electrification – 25 kV AC the world standard for new long distance and heavy duty construction since the 1950s.	Government of Iran	Government by country
According to Article 131, when the presidency is vacant or the president is unable to perform his duties, the first vice president assumes the role, subject to the supreme leader's approval.	Government of Iran	Government by country
When Ruhollah Khomeini returned home from exile, the Mansouroun group was tasked with protecting the revolutionary leader.	Government of Iran	Government by country
A referendum on the dissolution of Parliament, the first referendum ever held in Iran, was held in August 1953.	Government of Iran	Government by country
Heads Mohammad-Ali Rahmani (1991-2007) Aboutorab Bahrami (2007-2018) Alireza Adyani (2018-2025) Ali Shirazi (2025-present) == References ==	Government of Iran	Government by country
History In 1964, the Medical Council was first legislated by the Iranian Parliament which has been amended eight times in the following years.	Government of Iran	Government by country
He also called on Iran to take the opportunity to "proceed to peace and harmony in the region", and said that he "will enthusiastically encourage Israel to do the same".	Government of Iran	Government by country
Ebrahim Rezaei Babadi (Persian: ابراهیم رضایی بابادی, born 1955 in Abadan) is an Iranian politician, and the president of Touring & Automobile Club of the Islamic Republic of Iran.	Government of Iran	Government by country
When the killing of Iranian military advisor Kioumars Pourhashemi by a Syrian Army officer became known in Aleppo, this resulted in the mutiny or defection of numerous militias and formations, including the Baqir Brigade.	Government of Iran	Government by country
Film The Iranian film When the Moon Was Full, written and directed by Narges Abyar in 2019, which won several awards at the Fajr International Film Festival, tells the story of AbdolHamid Rigi and his wife.	Government of Iran	Government by country
An advocate for the division of sciences based on epistemology, Mirbaqiri propses that sciences can be categorized as religious or non-religious.	Government of Iran	Government by country
In December 2015, at the 29th International Islamic Unity Conference in Tehran, Iranian President Hassan Rouhani called on Muslim countries to unite and strive to improve Islam's public image, adding that "There is neither a Shiite nor a Sunni crescent.	Government of Iran	Government by country
The first aircraft in service was the RT-33, followed by the more advanced F-5 and F-4 reconnaissance aircraft.	Government of Iran	Government by country
While not an ultimate aim per se, nationalism was seen as an instrument of anti-colonialist practices.	Government of Iran	Government by country
The amount of power the holder of the post had, fluctuated quite significantly throughout the centuries.	Government of Iran	Government by country
With the approval of the Direct Tax Law of 1966, it was decided to form the Association of Certified Public Accountants, effectively collapsing the legal basis of the Association of Certified Public Accountants.	Government of Iran	Government by country
It was further reported that the Government of Sri Lanka declined a request from the United States to permit the landing of two US military aircraft at Mattala Rajapaksa International Airport.	Government of Iran	Government by country
But the legitimacy of Sheikh Fazlollah Noori, after nearly a century, became the foundation for drafting the text of the Constitution of the Islamic Republic of Iran and the Statute of the Islamic Consultative Assembly of Iran after the Islamic Revolution of Iran in February 1979.	Government of Iran	Government by country
now after the attack on Qatar by Israeli Forces Qatar is now approaching towards The Arab leaders Like MBS's Saudi Arabia to increase security corporation Russia Russia has been aligned with Iran and Syria for years.	Government of Iran	Government by country
Javanfekr is at present (27 February 2012) Presidential Advisor of Press Affairs and according to IRNA heads the official Islamic Republic News Agency and the Iran Press and Cultural Institute affiliated to IRNA.	Government of Iran	Government by country
According to the historian Martin Sprengling, Sulayman was well-versed in Arabic and Greek, as evidenced by the role he was assigned by Caliph Abd al-Malik as the katib (secretary) for official correspondence.	Government of Iran	Government by country
He was the first non-Christian diplomat at the General Assembly in New York and served as Iran ambassador to the United States until 1952, when he was removed and replaced by Allah-Yar Saleh under Prime Minister Mohammad Mosaddegh.	Government of Iran	Government by country
The funds and assets of the Islamic Republic of Iran Shipping Lines (IRISL) were frozen and servicing of Iranian vessels inhibited.	Government of Iran	Government by country
'Possessors of Might'), previously known as the Southern Liberation Front (Arabic: جبهة تحرير الجنوب, romanized: Jabhat taḥrīr al-Janūb), is a militant organization established in response to the fall of the Assad regime and the ongoing Israeli invasion of Syria.	Government of Iran	Government by country
The Iraqi president, Saddam Hussein at the time, tore up the 1975 Algerian agreement by appearing in front of Iraqi television cameras, announcing the start of the Ba'athist regime's invasion of the Islamic Republic of Iran.	Government of Iran	Government by country
Since 2011, AAH has assassinated Iraqi political opponents, killed civilian protesters, and continued attacks on U.S.	Government of Iran	Government by country
The National Post later retracted the original article and published an article, to the contrary ("Experts say report of badges for Jews in Iran is untrue").	Government of Iran	Government by country
There was extended debate about whether the bunker buster bombs would actually be able to destroy Fordow.	Government of Iran	Government by country
Biography Hedayat was born in Tehran on 8 June 1800 to a renowned family which was descended from the prominent 14th-century lyric-poet Kamal Khujandi.	Government of Iran	Government by country
The Islamic Republic of Iran Air Defense Force plays a crucial role in the nation's military framework, tasked with safeguarding Iran's airspace and essential infrastructure from aerial threats.	Government of Iran	Government by country
According to the report, a martial arts champion told an American diplomat that the Iranian government forces martial arts instructors to train the IRGC and Basij personnels and even participate in the suppression of opposition protests.	Government of Iran	Government by country
It is suspected that the new government was initially eager to purge SAVAK elements from the new organization, but that pragmatism eventually prevailed, with many experienced SAVAK personnel being retained in their roles.	Government of Iran	Government by country
The ideology of the Resistance Economy, with its core concepts of self-sufficiency, proclaims that the Islamic Republic can survive — and indeed flourish — despite the US-led sanctions.	Government of Iran	Government by country
On October 1, 2020, while meeting with the NAJA and the Intelligence Ministry of Iran, he believes that law enforcement should make, "the life of the unveiled unsafe".	Government of Iran	Government by country
Responding to negative reactions to Mostaan 110, IRGC spokesman Ramezan Sharif defended the IRGC's claims, saying the device had been tested for at least 10 days in at least 10 hospitals and treatment centers for coronary patients in the country more than 10 days before its official unveiling.	Government of Iran	Government by country
Due to the nature of its frequency, it can detect low-Radar cross-section targets such as stealth aircraft and cruise missiles with low accuracy at shorter ranges.	Government of Iran	Government by country
Transgender community Transgender people have formed non-governmental organizations and support groups in Iran.	Government of Iran	Government by country
He held this position until 1997 when he was replaced by Bijan Namdar Zanganeh after the election of the reformist president Mohammad Khatami.	Government of Iran	Government by country
However, Iranian president Muhammad Khatami had strongly opposed the NATO bombing of Yugoslavia in 1999 and condemned NATO harshly.	Government of Iran	Government by country
List of ministers See also Cabinet of Iran Government of Iran Industry of Iran Economy of Iran References External links Official Website	Government of Iran	Government by country
Azra Jafari (Dari: عذرا جعفری; born 1978 or 1979) is an Afghan politician and women's rights advocate who became the first female mayor in Afghanistan appointed by President Hamid Karzai in December 2008.	Government of Iran	Government by country
Professor Fereydoun Ala is the founder of the "Iranian Blood Transfusion Organization" and it can be said that he is the most experienced employee of the Blood Transfusion Organization.	Government of Iran	Government by country
It was the first time since Iraq's 1991 missile strikes that Israel was directly attacked by a state force.	Government of Iran	Government by country
Hoveyda was the minister of finance in the previous cabinet, and it was his first premiership which would last until 1977.	Government of Iran	Government by country
The Central Bank has developed the Real Time Gross Settlement System (SATNA) as the main center for settlement of Iranian banks' transactions in rial.	Government of Iran	Government by country
In such circumstances, it was natural to try to take into account both Islamic considerations and national interests.	Government of Iran	Government by country
The 1979 Constitution designated the supreme leader as the head of state and the president and prime minister as the heads of government.	Government of Iran	Government by country
The Ministry of Agriculture Jihad (Persian: وزارت جهاد کشاورزی Vezārat-e Jehād-e Kešâvarzi) is an Iranian government body established in 2001 responsible for the oversight of Agriculture in Iran.	Government of Iran	Government by country
In a video clip featuring the image of the former leader of the Lebanese Hezbollah group Sayyed Hassan Nasrallah, Abbas Shield Martyrdom Forces, Ya Ali Popular Formations and the Kataib Sarkhat al-Quds have threatened to take action in Syria and against the United States.	Government of Iran	Government by country
Cuba–Iran relations, which are characterized by economic and diplomatic cooperation, are quite friendly.	Government of Iran	Government by country
The pilot was shot in mid-air parachuting toward land by Syrian Turkmen rebels under Syrian Turkmen Brigades.	Government of Iran	Government by country
According to him, the strategy of Look to the East causes Iranian to pay a lot of financial ransom to the countries of the East for playing as broker in the world market.	Government of Iran	Government by country
Other historians, such as Hugh Kennedy, emphasize their role as a military aristocracy that evolved from the Abbasid revolutionary coalition into a hereditary elite.	Government of Iran	Government by country
The torch was passed from the old war heroes to younger educated technocrats to carry out the "White Revolution" and an explosive decade of growth.	Government of Iran	Government by country
Australian Security Intelligence Organisation (ASIO) director Mike Burgess said he believes Iran was also responsible for more antisemitic attacks in the country.	Government of Iran	Government by country
Under President Akbar Hashemi Rafsanjani in 1989, the two ministries were merged into one in order to cease parallel work and reduce interservice rivalry.	Government of Iran	Government by country
In Mashhad he became familiar with local clerics who were associated with the millenarian Shaykhí denomination of Shia Islam and was attracted to Shaykhí doctrine.	Government of Iran	Government by country
Stephanie Cronin of the University of Oxford describes corruption under the rule of Reza Shah as "large-scale".	Government of Iran	Government by country
It works mainly with Iranian corporations and government departments and Ministry of Defense, Ministry of Industry, and Iranian Armed Forces.	Government of Iran	Government by country
Behrooz Moazami also argues that it was one of the cabinets which did not follow the political agenda of the Shah in addition to the cabinets of Mohammad Mosaddegh and those of Ahmad Qavam in the Pahlavi rule.	Government of Iran	Government by country
After completing his preparatory studies at the same school, he studied the levels of rational and traditional sciences.	Government of Iran	Government by country
There was some debate about whether the aim of the boycott was to oppose segregation in sport or apartheid in general, with the latter view prevailing in later decades.	Government of Iran	Government by country
The organisers of the 1980 and 1984 Paralympics acceded to their governments' demands not to invite South Africa, but through to 1983 it continued to compete in the non-Paralympic ISMGs at Stoke Mandeville.	Government of Iran	Government by country
Irsan was given a warning and allowed to leave after he stated he was trying to get a drink to deal with a diabetic condition.	Government of Iran	Government by country
The National Front of Iran had announced in a statement on December 29, 1978 that if Bakhtiar accepted the post of Prime Minister of Iran, he would be expelled from the party.	Government of Iran	Government by country
These groups, all of them espousing Anti-Zionism, are known to attack Israeli civilians within Israeli territory and are known to use terrorism.	Government of Iran	Government by country
The premiership of Mohammad Mosaddegh began when his first government was formed on 28 April 1951 and ended on 19 August 1953, when his second government was overthrown by the American–British backed coup d'état.	Government of Iran	Government by country
Iranian social media was also united "in saying Erdoğan must refer to Iran's history, which spans thousands of years, before supporting separation." On 11 December, Iranian foreign minister Javad Zarif stated on Twitter: Pres.	Government of Iran	Government by country
Coastal Shield Brigade (Arabic: لواء درع الساحل, romanized: Liwāʼ Dirʻ al-Sāḥil) is a Syrian Assadist militant organization formed in January 2015.	Government of Iran	Government by country
See also Iranian Cultural Revolution Politics of Iran Iranian Revolution General Culture Council (Iran) Supreme Leader Representation in Universities (organization) External links Official website of Supreme Council of the Cultural Revolution == References ==	Government of Iran	Government by country
The legal profession According to Banakar and Ziaee, the history of the Iranian Bar Association (Kānūn-e Vūkalā-yeh Dādgūstarī) "can be traced back to the period after the 1906 Constitutional Revolution, when a modern legal system was established in Iran.	Government of Iran	Government by country
The National Front was led by Mohammed Mossadegh, who became prime minister within two months of Razmara's assassination.	Government of Iran	Government by country
This was "widely interpreted" (according to Radio Farda) as an invitation to his supporters to attack the non-hardline government of Hassan Rouhani.	Government of Iran	Government by country
In accordance with the instructions of the late Ruhollah Khomeini, one must not overrule the approved issues of this council.	Government of Iran	Government by country
Even though the battles were bloody and Swedish officers were at serious risk in Persia, many decided to join the gendarmes attracted by better pay and opportunities than in Sweden.	Government of Iran	Government by country
Following a second incident on June 17 in the Gulf of Oman in which two oil tankers caught fire after allegedly being attacked by limpet mines or by flying objects, the U.S.	Government of Iran	Government by country
Such reporting has allowed Al Alam to promote a pan-Muslim image in order to downplay the Shia-Sunni sectarian conflict during the height of Operation Iraqi Freedom.	Government of Iran	Government by country
The main functions of OPCP are: protecting and promoting domestic production; protecting consumers against unusual price fluctuations; monitoring, adjusting and controlling the price of products and services; The Government Trading Company (GTC) The GTC is affiliated to the Ministry of Commerce.	Government of Iran	Government by country
Some of the outstanding features of the complex are as follows: Affiliation of the complex to the shrine of Imam Reza Manuscripts of very long life, artifacts and museum objects, dating back 1000 years.	Government of Iran	Government by country
Recruitment of foreign militias The presence of state-sponsored foreign militias, namely the Iraqi Popular Mobilisation Forces, Arabic-speaking mercenaries, Lebanese Hezbollah, the Pakistani Liwa Zainabiyoun, and the Afghan Liwa Fatemiyoun, in suppressing protests was reported.	Government of Iran	Government by country
